IL,Name,SMILES,logEC50,Dataset,Normalized SMILES
10,Ethyl(3-methoxypropyl)dimethylammonium Bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.54,Training,C(CC[N+](C)(CC)C)OC.O=S([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F
10,Ethyl(3-methoxypropyl)dimethylammonium Bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.54,Training,C(C[N+](C)(CC)C)COC.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F
10,Ethyl(3-methoxypropyl)dimethylammonium Bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.54,Training,C(COC)C[N+](CC)(C)C.FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F
10,Ethyl(3-methoxypropyl)dimethylammonium Bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.54,Training,CC[N+](CCCOC)(C)C.FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F
10,Ethyl(3-methoxypropyl)dimethylammonium Bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.54,Training,C(C[N+](CC)(C)C)COC.S(=O)(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)=O
10,Ethyl(3-methoxypropyl)dimethylammonium Bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.54,Training,C([N+](C)(C)CCCOC)C.O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F
10,Ethyl(3-methoxypropyl)dimethylammonium Bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.54,Training,CC[N+](CCCOC)(C)C.FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,C(C)CC[N+](CCCC)(CCCC)CCCC.[Br-]
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,CCCC[N+](CCCC)(CCCC)CCCC.[Br-]
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,CCCC[N+](CCCC)(CCCC)CCCC.[Br-]
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,CCCC[N+](CCCC)(CCCC)CCCC.[Br-]
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,C(C[N+](CCCC)(CCCC)CCCC)CC.[Br-]
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,C(CC)C[N+](CCCC)(CCCC)CCCC.[Br-]
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,C(CC[N+](CCCC)(CCCC)CCCC)C.[Br-]
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,CCCC[N+](CCCC)(CCCC)CCCC.[Br-]
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,C(C)CC[N+](CCCC)(CCCC)CCCC.[Br-]
11,tetrabutylammonium bromide ,[N+](CCCC)(CCCC)(CCCC)CCCC.[Br-] ,2.25,Test,C(CC[N+](CCCC)(CCCC)CCCC)C.[Br-]
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,[Cl-].[N+](C)(CC)(C)CC#N
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,C(C#N)[N+](C)(CC)C.[Cl-]
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,C[N+](CC#N)(C)CC.[Cl-]
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,C(#N)C[N+](C)(C)CC.[Cl-]
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,CC[N+](C)(CC#N)C.[Cl-]
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,C([N+](C)(CC)C)C#N.[Cl-]
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,C([N+](C)(C)CC#N)C.[Cl-]
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,C[N+](C)(CC#N)CC.[Cl-]
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,CC[N+](C)(CC#N)C.[Cl-]
12,(cyanomethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CC#N.[Cl-] ,4.6,Training,C([N+](C)(C)CC)C#N.[Cl-]
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,CC[N+](C)(C)CCOC.[Cl-]
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,C(COC)[N+](C)(C)CC.[Cl-]
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,[Cl-].[N+](C)(CCOC)(C)CC
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,C(OC)C[N+](C)(C)CC.[Cl-]
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,C(C[N+](CC)(C)C)OC.[Cl-]
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,COCC[N+](C)(C)CC.[Cl-]
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,C[N+](CC)(CCOC)C.[Cl-]
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,C([N+](C)(C)CC)COC.[Cl-]
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,O(C)CC[N+](CC)(C)C.[Cl-]
13,ethyl(2-methoxyethyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCOC.[Cl-] ,4.6,Test,C(COC)[N+](CC)(C)C.[Cl-]
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,OCC[N+](C)(C)CC.[I-]
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,C([N+](CC)(C)C)CO.[I-]
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,C[N+](CCO)(C)CC.[I-]
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,C[N+](C)(CC)CCO.[I-]
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,[I-].[N+](C)(CC)(CCO)C
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,[I-].[N+](CC)(C)(CCO)C
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,C(C)[N+](CCO)(C)C.[I-]
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,OCC[N+](C)(C)CC.[I-]
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,C(C)[N+](CCO)(C)C.[I-]
14,ethyl(2-hydroxyethyl)dimethylammonium iodide ,[N+](C)(C)(CC)CCO.[I-] ,4.6,Test,C[N+](CCO)(C)CC.[I-]
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,O(CC)CC[N+](C)(C)CC.[Cl-]
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,C([N+](CC)(C)C)COCC.[Cl-]
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,CCOCC[N+](C)(CC)C.[Cl-]
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,[Cl-].[N+](C)(C)(CC)CCOCC
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,CCOCC[N+](C)(CC)C.[Cl-]
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,O(CC)CC[N+](C)(CC)C.[Cl-]
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,CCOCC[N+](C)(C)CC.[Cl-]
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,O(CC[N+](C)(C)CC)CC.[Cl-]
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,C([N+](C)(CCOCC)C)C.[Cl-]
15,(2-ethoxyethyl)ethyldimethylammonium chloride ,[N+](C)(C)(CC)CCOCC.[Cl-] ,4.6,Training,C(OCC)C[N+](CC)(C)C.[Cl-]
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,C([N+](C)(C)CCCOC)C.[Cl-]
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,C([N+](CC)(C)C)CCOC.[Cl-]
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,CC[N+](C)(CCCOC)C.[Cl-]
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,C(C)[N+](C)(CCCOC)C.[Cl-]
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,COCCC[N+](CC)(C)C.[Cl-]
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,C([N+](C)(C)CCCOC)C.[Cl-]
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,[Cl-].[N+](C)(C)(CC)CCCOC
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,C(C)[N+](C)(C)CCCOC.[Cl-]
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,COCCC[N+](C)(CC)C.[Cl-]
16,ethyl(3-methoxypropyl)dimethylammonium chloride ,[N+](C)(C)(CC)CCCOC.[Cl-] ,4.9,Training,C(C[N+](C)(C)CC)COC.[Cl-]
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,C[N+](CC)(C)CC#N.FC(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,CC[N+](CC#N)(C)C.O=S([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,C(#N)C[N+](C)(C)CC.FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,N#CC[N+](C)(C)CC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O.[N+](C)(CC#N)(C)CC
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,C[N+](CC#N)(C)CC.FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O.[N+](CC#N)(CC)(C)C
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,C([N+](C)(C)CC#N)C.FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,CC[N+](C)(C)CC#N.[N-](S(=O)(C(F)(F)F)=O)S(C(F)(F)F)(=O)=O
17,(cyanomethyl)ethyldimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.86,Training,C[N+](C)(CC)CC#N.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,C[N+](C)(CCCO)CC.O=S(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,C(O)CC[N+](C)(C)CC.FC(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,OCCC[N+](C)(C)CC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,C[N+](C)(CCCO)CC.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,CC[N+](C)(C)CCCO.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,OCCC[N+](CC)(C)C.S([N-]S(=O)(C(F)(F)F)=O)(=O)(=O)C(F)(F)F
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,C(CO)C[N+](C)(CC)C.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,C(CCO)[N+](C)(C)CC.FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,C(C[N+](C)(C)CC)CO.S(=O)([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F
18,ethyl(3-hydroxypropyl)dimethylammonium bis(trifluoromethylsulfonyl)amide,[N+](C)(C)(CC)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.83,Test,C(CCO)[N+](CC)(C)C.FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,O(C)CC[NH2+]CCOC.O=S(N)(=O)[O-]
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,C(C[NH2+]CCOC)OC.O=S(N)([O-])=O
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,[NH2+](CCOC)CCOC.[O-]S(N)(=O)=O
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,[NH2+](CCOC)CCOC.[O-]S(N)(=O)=O
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,C([NH2+]CCOC)COC.O=S(N)(=O)[O-]
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,C(OC)C[NH2+]CCOC.[O-]S(=O)(=O)N
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,C(OC)C[NH2+]CCOC.[O-]S(N)(=O)=O
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,C(OC)C[NH2+]CCOC.NS(=O)(=O)[O-]
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,C(OC)C[NH2+]CCOC.O=S(N)(=O)[O-]
19,bis(2-methoxyethyl)ammonium sulfamate,[NH2+](CCOC)CCOC.[O-]S(=O)(=O)N ,3.48,Training,COCC[NH2+]CCOC.S(=O)(=O)([O-])N
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,C(=O)(CO)[O-].C(C[N+](C)(C)C)O
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,C[N+](CCO)(C)C.OCC(=O)[O-]
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,OCC[N+](C)(C)C.[O-]C(=O)CO
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,[N+](C)(C)(CCO)C.[O-]C(=O)CO
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,C(C(=O)[O-])O.OCC[N+](C)(C)C
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,OCC([O-])=O.OCC[N+](C)(C)C
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,C(CO)(=O)[O-].C(C[N+](C)(C)C)O
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,C[N+](CCO)(C)C.OCC(=O)[O-]
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,OCC([O-])=O.[N+](C)(CCO)(C)C
20,(2-hydroxyethyl)trimethylammonium hydroxyacetate ,[N+](C)(C)(C)CCO.[O-]C(=O)CO ,3.89,Training,C(CO)([O-])=O.C[N+](C)(C)CCO
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,C(O)C[NH3+].O=C[O-]
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,C([NH3+])CO.[O-]C=O
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,[NH3+]CCO.[O-]C=O
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,C(O)C[NH3+].O=C[O-]
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,C(O)C[NH3+].O=C[O-]
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,C(=O)[O-].[NH3+]CCO
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,C(C[NH3+])O.[O-]C=O
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,C(CO)[NH3+].C([O-])=O
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,C([O-])=O.OCC[NH3+]
21,(2-hydroxyethyl)ammonium formate ,[NH3+]CCO.[O-]C=O ,4.15,Test,C([NH3+])CO.C([O-])=O
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,C[NH+](CCOCC)C.[Cl-]
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,O(CC[NH+](C)C)CC.[Cl-]
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,CCOCC[NH+](C)C.[Cl-]
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,CCOCC[NH+](C)C.[Cl-]
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,[Cl-].[NH+](C)(C)CCOCC
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,C(OCC[NH+](C)C)C.[Cl-]
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,C(C)OCC[NH+](C)C.[Cl-]
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,[Cl-].[NH+](CCOCC)(C)C
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,CCOCC[NH+](C)C.[Cl-]
22,ethyl(2-ethoxyethyl)dimethylammonium chloride ,[Cl-].O(CC)CC[NH+](C)C,4.6,Training,O(CC)CC[NH+](C)C.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,C(CC[N+](C)(CC)C)C.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,CC[N+](C)(C)CCCC.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,C([N+](C)(CC)C)CCC.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,C([N+](C)(C)CCCC)C.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,CC[N+](C)(CCCC)C.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,C([N+](CCCC)(C)C)C.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,C(C)CC[N+](C)(C)CC.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,C(C)[N+](C)(CCCC)C.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,C[N+](CC)(C)CCCC.[Cl-]
23,butylethyldimethylammonium chloride ,[N+](C)(C)(CC)CCCC.[Cl-] ,4.6,Training,C[N+](CC)(CCCC)C.[Cl-]
24,(2-hydroxyethyl)trimethylammonium 2-hydroxypropanoate ,[N+](C)(C)(C)CCO.[O-]C(=O)C(C)O ,4.6,Training,C(C(C)O)(=O)[O-].C[N+](C)(CCO)C
24,(2-hydroxyethyl)trimethylammonium 2-hydroxypropanoate ,[N+](C)(C)(C)CCO.[O-]C(=O)C(C)O ,4.6,Training,C(C)(O)C(=O)[O-].[N+](C)(C)(C)CCO
