T/K,P/MPa,TC/W m-1 K-1,Data type,Name,SMILES,Normalized SMILES,index,P/bar,RANDOM,IL
283.15,60.0,0.123,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(F)(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F.C1CCCC[N+]1(CCCC)C,1,600,8,1
283.15,60.0,0.123,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCC[N+](C)(CCCC)C1.FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O,1,600,8,1
283.15,60.0,0.123,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CCC)[N+]1(CCCCC1)C.O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F,1,600,8,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,650,9,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CC[N+](C)(CCCC)CC1.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F,1,650,9,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C1[N+](CCCC)(C)CCCC1,1,650,9,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(CCCCC1)C.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O,1,650,9,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(F)(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.C([N+]1(C)CCCCC1)CCC,1,650,9,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(C)CC[N+]1(C)CCCCC1.[N-](S(C(F)(F)F)(=O)=O)S(C(F)(F)F)(=O)=O,1,650,9,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1[N+](CCCC1)(C)CCCC.O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F,1,650,9,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CC[N+]1(CCCCC1)C)C.C(F)(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F,1,650,9,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(C)CC[N+]1(C)CCCCC1.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O,1,650,9,1
283.15,65.0,0.1209,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(F)(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F.C1CC[N+](CCCC)(CC1)C,1,650,9,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,1,10,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F,1,1,10,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CC)C[N+]1(CCCCC1)C.S([N-]S(C(F)(F)F)(=O)=O)(=O)(C(F)(F)F)=O,1,1,10,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCC[N+](C1)(CCCC)C.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,1,1,10,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCCC[N+]1(CCCC)C.FC(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F,1,1,10,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(F)(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O.C1[N+](C)(CCCC)CCCC1,1,1,10,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1C[N+](CCC1)(C)CCCC.S(=O)(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O,1,1,10,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CCC)[N+]1(C)CCCCC1.O=S([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)=O,1,1,10,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(C)CC[N+]1(C)CCCCC1.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,1,1,10,1
293.15,0.1,0.111,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCC[N+](C)(C1)CCCC.FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F,1,1,10,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,50,11,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CC[N+](CCCC)(CC1)C.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F,1,50,11,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1(CCCC)CCCCC1.O=S([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F,1,50,11,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CCC)[N+]1(CCCCC1)C.O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F,1,50,11,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(C)CC[N+]1(CCCCC1)C.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O,1,50,11,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O.[N+]1(C)(CCCCC1)CCCC,1,50,11,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1[N+](C)(CCCC)CCCC1.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F,1,50,11,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(CCCCC1)C.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F,1,50,11,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCCC[N+]1(CCCC)C.S(=O)(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F,1,50,11,1
293.15,5.0,0.1107,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CC[N+](CCCC)(C)CC1.S(=O)([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F,1,50,11,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,100,12,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1C[N+](CCCC)(CCC1)C.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O,1,100,12,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F.[N+]1(CCCC)(C)CCCCC1,1,100,12,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1[N+](CCCC1)(C)CCCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(C(F)(F)F)=O,1,100,12,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCC[N+](C1)(CCCC)C.FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O,1,100,12,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1(CCCC)CCCCC1.O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F,1,100,12,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCC[N+](CCCC)(C)C1.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,1,100,12,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1(CCCC)CCCCC1.FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F,1,100,12,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CC)C[N+]1(C)CCCCC1.O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F,1,100,12,1
293.15,10.0,0.1118,Testing,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)(F)F.C[N+]1(CCCC)CCCCC1,1,100,12,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,200,13,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(C[N+]1(CCCCC1)C)CC.FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F,1,200,13,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCC[N+](C)(C1)CCCC.S(=O)(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F,1,200,13,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CCC)[N+]1(C)CCCCC1.S(=O)([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F,1,200,13,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1C[N+](C)(CCC1)CCCC.FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F,1,200,13,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(F)(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F.C1CCC[N+](C)(CCCC)C1,1,200,13,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CC)C[N+]1(C)CCCCC1.C(F)(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F,1,200,13,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCC[N+](C1)(CCCC)C.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F,1,200,13,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCC[N+](C)(C1)CCCC.FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F,1,200,13,1
293.15,20.0,0.1151,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1CCCC[N+]1(CCCC)C.S([N-]S(C(F)(F)F)(=O)=O)(=O)(=O)C(F)(F)F,1,200,13,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,300,14,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(C)CC[N+]1(C)CCCCC1.FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O,1,300,14,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(C[N+]1(CCCCC1)C)CC.S([N-]S(=O)(C(F)(F)F)=O)(=O)(=O)C(F)(F)F,1,300,14,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CC)C[N+]1(C)CCCCC1.[N-](S(=O)(C(F)(F)F)=O)S(C(F)(F)F)(=O)=O,1,300,14,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(F)(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F.C1CCC[N+](CCCC)(C)C1,1,300,14,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CC)C[N+]1(C)CCCCC1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1,300,14,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1[N+](CCCC)(CCCC1)C.S([N-]S(=O)(C(F)(F)F)=O)(=O)(=O)C(F)(F)F,1,300,14,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1(CCCCC1)CCCC.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F,1,300,14,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(C)CC[N+]1(C)CCCCC1.S([N-]S(=O)(C(F)(F)F)=O)(=O)(C(F)(F)F)=O,1,300,14,1
293.15,30.0,0.1168,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F.[N+]1(C)(CCCC)CCCCC1,1,300,14,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,400,15,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1(CCCCC1)CCCC.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F,1,400,15,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CCC)[N+]1(CCCCC1)C.S(=O)(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,1,400,15,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(CCCCC1)C.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,1,400,15,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1C[N+](CCCC)(C)CCC1.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O,1,400,15,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1(CCCC)CCCCC1.S([N-]S(=O)(C(F)(F)F)=O)(=O)(=O)C(F)(F)F,1,400,15,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CCC)[N+]1(CCCCC1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O,1,400,15,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1[N+](CCCC1)(C)CCCC.FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F,1,400,15,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(CC[N+]1(C)CCCCC1)C.S([N-]S(C(F)(F)F)(=O)=O)(=O)(=O)C(F)(F)F,1,400,15,1
293.15,40.0,0.1178,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)(F)F.CCCC[N+]1(CCCCC1)C,1,400,15,1
293.15,50.0,0.1204,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,500,16,1
293.15,50.0,0.1204,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(F)(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O.C1CCCC[N+]1(CCCC)C,1,500,16,1
293.15,50.0,0.1204,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C(C[N+]1(C)CCCCC1)CC.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,1,500,16,1
293.15,50.0,0.1204,Training,1-butyl-1-methyl-piperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCCC1.S(=O)(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O,1,500,16,1
